0.389738836961253,0.241691285913833,0
0.375051157074483,0.199294973731936,0
0.333732421899067,0.367991270519748,0
0.472513716605621,0.257068043875745,0
0.0597795429471558,0.234779913372406,0
0.0509528372355833,0.274350716453838,0
0.01,0.118286555582153,0
0.01,0.251455455025697,0
0.73172238565867,0.647745963136307,0
0.725208153001384,0.656930417929404,0
0.707914734827717,0.690847043714153,0
0.663637662115133,0.670497440958523,0
0.18351115573727,0.368484596490336,0
0.211150323034497,0.420439129165584,0
0.127629221574009,0.431517531946381,0
0.216518312789619,0.365091318813202,0
0.435858588580919,0.446783749429806,0
0.420703207513332,0.447936030651062,0
0.438423106373358,0.488086888940386,0
0.512207422917588,0.470129471214041,0
